ID,Lat,LongW,Vg (mph),Vsust (mph),Lon
49308,18.41,64.639999,80.84,65.41,-64.639999
49309,18.41,64.629997,80.25,64.41,-64.629997
49310,18.41,64.620003,81.13,65.99,-64.620003
49498,18.42,67.150002,85.19,67.34,-67.150002
49499,18.42,67.139999,85.37,67.19,-67.139999
49500,18.42,67.129997,85.76,67.43,-67.129997
49501,18.42,67.120003,86.19,67.72,-67.120003
49502,18.42,67.110001,86.64,68.05,-67.110001
49503,18.42,67.099998,87.06,68.37,-67.099998
49504,18.42,67.089996,87.5,68.71,-67.089996
49505,18.42,67.080002,87.97,69.08,-67.080002
49506,18.42,67.07,88.52,69.52,-67.07
49507,18.42,67.059998,89.12,69.98,-67.059998
49508,18.42,67.050003,89.71,70.46,-67.050003
49509,18.42,67.040001,90.23,70.87,-67.040001
49510,18.42,67.029999,90.84,71.36,-67.029999
49511,18.42,67.019997,91.42,71.83,-67.019997
49512,18.42,67.010002,92.03,72.32,-67.010002
49513,18.42,67,92.53,72.73,-67
49514,18.42,66.989998,93.05,73.17,-66.989998
49515,18.42,66.980003,93.6,73.62,-66.980003
49516,18.42,66.970001,94.18,74.12,-66.970001
49517,18.42,66.959999,94.76,74.61,-66.959999
49518,18.42,66.949997,95.27,75.06,-66.949997
49519,18.42,66.940002,95.73,75.43,-66.940002
49520,18.42,66.93,96.16,75.79,-66.93
49521,18.42,66.919998,96.61,76.14,-66.919998
49522,18.42,66.910004,97.19,76.66,-66.910004
49523,18.42,66.900002,97.73,77.12,-66.900002
49524,18.42,66.889999,98.14,77.43,-66.889999
49525,18.42,66.879997,98.55,77.73,-66.879997
49526,18.42,66.870003,98.37,76.96,-66.870003
49527,18.42,66.860001,99.77,78.65,-66.860001
49528,18.42,66.849998,100.34,79.11,-66.849998
49529,18.42,66.839996,100.14,78.36,-66.839996
49530,18.42,66.830002,101.67,80.21,-66.830002
49531,18.42,66.82,102.35,80.74,-66.82
49532,18.42,66.809998,102.09,79.89,-66.809998
49533,18.42,66.800003,103.51,81.63,-66.800003
49534,18.42,66.790001,103.19,80.76,-66.790001
49535,18.42,66.779999,104.51,82.44,-66.779999
49536,18.42,66.769997,105.02,82.88,-66.769997
49537,18.42,66.760002,105.53,83.42,-66.760002
49538,18.42,66.75,104.84,82.07,-66.75
49539,18.42,66.739998,105.12,82.29,-66.739998
49540,18.42,66.730003,106.56,84.32,-66.730003
49541,18.42,66.720001,105.79,83.35,-66.720001
49542,18.42,66.709999,106.12,83.76,-66.709999
49543,18.42,66.699997,107.44,84.92,-66.699997
49544,18.42,66.690002,106.78,83.66,-66.690002
49545,18.42,66.68,108.16,85.43,-66.68
49546,18.42,66.669998,108.43,85.62,-66.669998
49547,18.42,66.660004,107.89,85.18,-66.660004
49548,18.42,66.650002,108.82,85.88,-66.650002
49549,18.42,66.639999,108.93,85.96,-66.639999
49550,18.42,66.629997,109.8,86.66,-66.629997
49551,18.42,66.620003,110.03,86.87,-66.620003
49552,18.42,66.610001,110.69,87.42,-66.610001
49553,18.42,66.599998,111.04,87.73,-66.599998
49554,18.42,66.589996,111.35,87.97,-66.589996
49555,18.42,66.580002,111.49,88.05,-66.580002
49556,18.42,66.57,112.05,88.21,-66.57
49557,18.42,66.559998,112.66,88.34,-66.559998
49558,18.42,66.550003,114.32,90.35,-66.550003
49559,18.42,66.540001,114.8,90.76,-66.540001
49560,18.42,66.529999,115.35,91.25,-66.529999
49561,18.42,66.519997,115.74,91.6,-66.519997
49562,18.42,66.510002,116.09,91.91,-66.510002
49563,18.42,66.5,116.91,92.59,-66.5
49564,18.42,66.489998,117.65,93.24,-66.489998
49565,18.42,66.480003,118.36,93.84,-66.480003
49566,18.42,66.470001,118.89,94.24,-66.470001
49567,18.42,66.459999,119.26,94.36,-66.459999
49568,18.42,66.449997,119.53,94.4,-66.449997
49569,18.42,66.440002,119.89,94.62,-66.440002
49570,18.42,66.43,120.42,95.09,-66.43
49571,18.42,66.419998,120.79,95.41,-66.419998
49572,18.42,66.410004,121.36,95.83,-66.410004
49573,18.42,66.400002,122.07,96.45,-66.400002
49574,18.42,66.389999,122.72,96.98,-66.389999
49575,18.42,66.379997,123.4,97.54,-66.379997
49576,18.42,66.370003,122.8,96.52,-66.370003
49577,18.42,66.360001,124.46,98.42,-66.360001
49578,18.42,66.349998,125.03,98.88,-66.349998
49579,18.42,66.339996,125.45,99.23,-66.339996
49580,18.42,66.330002,125.91,99.62,-66.330002
49581,18.42,66.32,126.36,99.94,-66.32
49582,18.42,66.309998,126.68,100.18,-66.309998
49583,18.42,66.300003,127.16,100.62,-66.300003
49584,18.42,66.290001,127.74,101.09,-66.290001
49585,18.42,66.279999,128.43,101.7,-66.279999
49586,18.42,66.269997,129.11,102.29,-66.269997
49587,18.42,66.260002,129.7,102.79,-66.260002
49588,18.42,66.25,130.11,103.03,-66.25
49589,18.42,66.239998,130.59,103.35,-66.239998
49590,18.42,66.230003,131.15,103.8,-66.230003
49591,18.42,66.220001,131.98,104.7,-66.220001
49592,18.42,66.209999,132.62,105.36,-66.209999
49593,18.42,66.199997,132.74,105.16,-66.199997
49594,18.42,66.190002,133.22,105.53,-66.190002
49595,18.42,66.18,133.98,106.34,-66.18
49596,18.42,66.169998,134.77,107.2,-66.169998
49597,18.42,66.160004,135.37,107.78,-66.160004
49598,18.42,66.150002,135.74,108.05,-66.150002
49599,18.42,66.139999,136.62,109.18,-66.139999
49600,18.42,66.129997,137.74,110.74,-66.129997
49601,18.42,66.120003,135.8,107.68,-66.120003
49602,18.42,66.110001,136.24,107.67,-66.110001
49603,18.42,66.099998,136.29,107.54,-66.099998
49604,18.42,66.089996,136.51,107.73,-66.089996
49605,18.42,66.080002,136.4,107.45,-66.080002
49606,18.42,66.07,136.15,107.03,-66.07
49607,18.42,66.059998,136.1,106.96,-66.059998
49608,18.42,66.050003,135.96,106.66,-66.050003
49609,18.42,66.040001,135.89,106.74,-66.040001
49610,18.42,66.029999,135.73,106.64,-66.029999
49611,18.42,66.019997,135.35,106.17,-66.019997
49612,18.42,66.010002,134.97,106.01,-66.010002
49613,18.42,66,134.52,105.52,-66
49614,18.42,65.989998,134.02,105.12,-65.989998
49615,18.42,65.980003,133.45,104.67,-65.980003
49616,18.42,65.970001,132.77,104.27,-65.970001
49617,18.42,65.959999,132.05,103.56,-65.959999
49618,18.42,65.949997,131.26,102.94,-65.949997
49619,18.42,65.940002,130.43,102.41,-65.940002
49620,18.42,65.93,129.57,101.61,-65.93
49621,18.42,65.919998,128.66,101.01,-65.919998
49622,18.42,65.910004,127.71,100.19,-65.910004
49623,18.42,65.900002,126.76,99.83,-65.900002
49624,18.42,65.889999,125.95,99.09,-65.889999
49625,18.42,65.879997,125.68,99.18,-65.879997
49626,18.42,65.870003,125.11,98.85,-65.870003
49627,18.42,65.860001,125.05,99.4,-65.860001
49628,18.42,65.849998,124.65,99.42,-65.849998
49629,18.42,65.839996,124.48,99.86,-65.839996
49630,18.42,65.830002,124.72,100.97,-65.830002
49634,18.42,65.790001,125.49,104,-65.790001
49746,18.42,64.669998,80,63.23,-64.669998
49747,18.42,64.660004,79.75,63.09,-64.660004
49748,18.42,64.650002,79.67,63.19,-64.650002
49749,18.42,64.639999,79.68,63.46,-64.639999
49750,18.42,64.629997,79.97,64.18,-64.629997
49751,18.42,64.620003,82.75,68.18,-64.620003
49753,18.42,64.599998,78.82,63.02,-64.599998
49754,18.42,64.589996,78.85,63.3,-64.589996
49755,18.42,64.580002,81.63,67.3,-64.580002
49768,18.42,64.449997,80.69,66.46,-64.449997
49939,18.43,67.150002,85.06,67.06,-67.150002
49940,18.43,67.139999,85.49,67.32,-67.139999
49941,18.43,67.129997,85.92,67.61,-67.129997
49942,18.43,67.120003,86.36,67.92,-67.120003
49943,18.43,67.110001,86.82,68.25,-67.110001
49944,18.43,67.099998,87.25,68.58,-67.099998
49945,18.43,67.089996,87.69,68.92,-67.089996
49946,18.43,67.080002,88.17,69.3,-67.080002
49947,18.43,67.07,88.71,69.73,-67.07
49948,18.43,67.059998,89.29,70.19,-67.059998
49949,18.43,67.050003,89.89,70.67,-67.050003
49950,18.43,67.040001,90.38,71.06,-67.040001
49951,18.43,67.029999,90.98,71.54,-67.029999
49952,18.43,67.019997,91.58,72.02,-67.019997
49953,18.43,67.010002,92.18,72.51,-67.010002
49954,18.43,67,92.71,72.96,-67
49955,18.43,66.989998,93.26,73.41,-66.989998
49956,18.43,66.980003,93.85,73.92,-66.980003
49957,18.43,66.970001,94.45,74.45,-66.970001
49958,18.43,66.959999,95.05,74.97,-66.959999
49959,18.43,66.949997,95.55,75.39,-66.949997
49960,18.43,66.940002,96.04,75.8,-66.940002
49961,18.43,66.93,96.5,76.21,-66.93
49962,18.43,66.919998,96.95,76.58,-66.919998
49963,18.43,66.910004,97.49,77.04,-66.910004
49964,18.43,66.900002,98.03,77.49,-66.900002
49965,18.43,66.889999,98.44,77.8,-66.889999
49966,18.43,66.879997,98.84,78.1,-66.879997
49967,18.43,66.870003,98.38,76.97,-66.870003
49968,18.43,66.860001,99.94,78.91,-66.860001
49969,18.43,66.849998,100.52,79.38,-66.849998
49970,18.43,66.839996,101.14,79.9,-66.839996
49971,18.43,66.830002,101.85,80.49,-66.830002
49972,18.43,66.82,102.52,81,-66.82
49973,18.43,66.809998,103.13,81.46,-66.809998
49974,18.43,66.800003,103.71,81.91,-66.800003
49975,18.43,66.790001,103.28,80.83,-66.790001
49976,18.43,66.779999,104.77,82.77,-66.779999
49977,18.43,66.769997,105.36,83.33,-66.769997
49978,18.43,66.760002,105.88,83.86,-66.760002
49979,18.43,66.75,105.86,83.88,-66.75
49980,18.43,66.739998,106.74,84.67,-66.739998
49981,18.43,66.730003,106.98,84.85,-66.730003
49982,18.43,66.720001,105.93,83.74,-66.720001
49983,18.43,66.709999,107.71,85.42,-66.709999
49984,18.43,66.699997,107.85,85.41,-66.699997
49985,18.43,66.690002,107.39,85,-66.690002
49986,18.43,66.68,108.54,85.88,-66.68
49987,18.43,66.669998,108.81,86.07,-66.669998
49988,18.43,66.660004,109.12,86.3,-66.660004
49989,18.43,66.650002,109.48,86.56,-66.650002
49990,18.43,66.639999,109.79,86.76,-66.639999
49991,18.43,66.629997,110.16,87.08,-66.629997
49992,18.43,66.620003,109.4,85.67,-66.620003
49993,18.43,66.610001,111.02,87.82,-66.610001
49994,18.43,66.599998,111.41,88.17,-66.599998
49995,18.43,66.589996,111.78,88.47,-66.589996
49996,18.43,66.580002,112.46,88.97,-66.580002
49997,18.43,66.57,112.14,88.71,-66.57
49998,18.43,66.559998,113.84,90.11,-66.559998
49999,18.43,66.550003,114.49,90.66,-66.550003
50000,18.43,66.540001,115.04,91.12,-66.540001
50001,18.43,66.529999,115.58,91.62,-66.529999
50002,18.43,66.519997,116.14,92.12,-66.519997
50003,18.43,66.510002,116.5,92.45,-66.510002
50004,18.43,66.5,116.94,92.8,-66.5
50005,18.43,66.489998,117.72,93.53,-66.489998
50006,18.43,66.480003,118.44,94.14,-66.480003
50007,18.43,66.470001,119.09,94.68,-66.470001
50008,18.43,66.459999,119.29,94.52,-66.459999
50009,18.43,66.449997,119.7,94.7,-66.449997
50010,18.43,66.440002,120.12,95,-66.440002
50011,18.43,66.43,120.57,95.34,-66.43
50012,18.43,66.419998,121.07,95.75,-66.419998
50013,18.43,66.410004,121.47,96.12,-66.410004
50014,18.43,66.400002,121.98,96.54,-66.400002
50015,18.43,66.389999,122.6,97.04,-66.389999
50016,18.43,66.379997,123.26,97.59,-66.379997
50017,18.43,66.370003,123.93,98.15,-66.370003
50018,18.43,66.360001,124.5,98.65,-66.360001
50019,18.43,66.349998,125,99.03,-66.349998
50020,18.43,66.339996,124.19,97.78,-66.339996
50021,18.43,66.330002,126.08,99.97,-66.330002
50022,18.43,66.32,126.58,100.4,-66.32
50023,18.43,66.309998,126.99,100.66,-66.309998
50024,18.43,66.300003,127.32,100.8,-66.300003
50025,18.43,66.290001,127.81,101.28,-66.290001
50026,18.43,66.279999,128.31,101.75,-66.279999
50027,18.43,66.269997,128.88,102.35,-66.269997
50028,18.43,66.260002,129.53,102.92,-66.260002
50029,18.43,66.25,130.03,103.23,-66.25
50030,18.43,66.239998,130.5,103.57,-66.239998
50031,18.43,66.230003,131,103.95,-66.230003
50032,18.43,66.220001,131.53,104.37,-66.220001
50033,18.43,66.209999,132.52,105.52,-66.209999
50034,18.43,66.199997,133.14,106.09,-66.199997
50035,18.43,66.190002,133.32,106.01,-66.190002
50036,18.43,66.18,133.63,106.13,-66.18
50037,18.43,66.169998,134.39,107,-66.169998
50038,18.43,66.160004,135.33,108.2,-66.160004
50039,18.43,66.150002,136,108.94,-66.150002
50040,18.43,66.139999,136.5,109.43,-66.139999
50041,18.43,66.129997,137.34,110.51,-66.129997
50042,18.43,66.120003,139.13,113.18,-66.120003
50044,18.43,66.099998,136.12,107.75,-66.099998
50045,18.43,66.089996,136.35,107.97,-66.089996
50046,18.43,66.080002,136.36,107.89,-66.080002
50047,18.43,66.07,136.14,107.51,-66.07
50048,18.43,66.059998,136.44,108,-66.059998
50049,18.43,66.050003,135.43,106.55,-66.050003
50050,18.43,66.040001,135.32,106.49,-66.040001
50051,18.43,66.029999,135.11,106.34,-66.029999
50052,18.43,66.019997,134.38,105.54,-66.019997
50053,18.43,66.010002,134.08,105.33,-66.010002
50054,18.43,66,133.72,105.08,-66
50055,18.43,65.989998,133.06,104.36,-65.989998
50056,18.43,65.980003,132.46,104.03,-65.980003
50057,18.43,65.970001,131.87,103.59,-65.970001
50058,18.43,65.959999,131.09,102.8,-65.959999
50059,18.43,65.949997,130.35,102.36,-65.949997
50060,18.43,65.940002,129.79,102.04,-65.940002
50061,18.43,65.93,129.04,101.49,-65.93
50062,18.43,65.919998,127.79,100.27,-65.919998
50063,18.43,65.910004,126.88,100.04,-65.910004
50064,18.43,65.900002,126.1,99.63,-65.900002
50065,18.43,65.889999,125.61,99.38,-65.889999
50066,18.43,65.879997,125.1,99.12,-65.879997
50067,18.43,65.870003,124.74,99.13,-65.870003
50068,18.43,65.860001,124.38,99.17,-65.860001
50069,18.43,65.849998,124.3,99.71,-65.849998
50070,18.43,65.839996,124.84,101.28,-65.839996
50169,18.43,64.849998,87.44,71.04,-64.849998
50189,18.43,64.650002,78.92,62.21,-64.650002
50190,18.43,64.639999,79.22,63.16,-64.639999
50191,18.43,64.629997,79.52,63.93,-64.629997
50192,18.43,64.620003,80.02,64.96,-64.620003
50193,18.43,64.610001,78.1,61.81,-64.610001
50194,18.43,64.599998,78.03,61.93,-64.599998
50195,18.43,64.589996,77.94,62.03,-64.589996
50196,18.43,64.580002,78.11,62.55,-64.580002
50197,18.43,64.57,78.62,63.61,-64.57
50198,18.43,64.559998,79.6,65.21,-64.559998
50202,18.43,64.519997,79.69,65.78,-64.519997
50210,18.43,64.440002,76.62,63,-64.440002
50379,18.440001,67.160004,84.91,67.19,-67.160004
50380,18.440001,67.150002,85.27,67.33,-67.150002
50381,18.440001,67.139999,85.69,67.57,-67.139999
50382,18.440001,67.129997,86.1,67.82,-67.129997
50383,18.440001,67.120003,86.55,68.13,-67.120003
50384,18.440001,67.110001,87.01,68.47,-67.110001
50385,18.440001,67.099998,87.45,68.81,-67.099998
50386,18.440001,67.089996,87.89,69.15,-67.089996
50387,18.440001,67.080002,88.36,69.52,-67.080002
50388,18.440001,67.07,88.87,69.93,-67.07
50389,18.440001,67.059998,89.46,70.41,-67.059998
50390,18.440001,67.050003,90.05,70.87,-67.050003
50391,18.440001,67.040001,90.56,71.27,-67.040001
50392,18.440001,67.029999,91.13,71.73,-67.029999
50393,18.440001,67.019997,91.74,72.24,-67.019997
50394,18.440001,67.010002,92.33,72.71,-67.010002
50395,18.440001,67,92.9,73.2,-67
50396,18.440001,66.989998,93.49,73.69,-66.989998
50397,18.440001,66.980003,94.12,74.26,-66.980003
50398,18.440001,66.970001,94.74,74.81,-66.970001
50399,18.440001,66.959999,94.76,74.88,-66.959999
50400,18.440001,66.949997,95.9,75.86,-66.949997
50401,18.440001,66.940002,96.36,76.22,-66.940002
50402,18.440001,66.93,96.84,76.64,-66.93
50403,18.440001,66.919998,96.08,75.15,-66.919998
50404,18.440001,66.910004,97.82,77.49,-66.910004
50405,18.440001,66.900002,98.36,77.93,-66.900002
50406,18.440001,66.889999,98.78,78.25,-66.889999
50407,18.440001,66.879997,97.97,76.65,-66.879997
50408,18.440001,66.870003,99.61,78.83,-66.870003
50409,18.440001,66.860001,99.01,77.46,-66.860001
50410,18.440001,66.849998,99.57,77.9,-66.849998
50411,18.440001,66.839996,101.33,80.21,-66.839996
50412,18.440001,66.830002,102.05,80.83,-66.830002
50413,18.440001,66.82,102.7,81.3,-66.82
50414,18.440001,66.809998,102.16,79.95,-66.809998
50415,18.440001,66.800003,103.92,82.22,-66.800003
50416,18.440001,66.790001,103.35,80.89,-66.790001
50417,18.440001,66.779999,105.04,83.16,-66.779999
50418,18.440001,66.769997,105.73,83.87,-66.769997
50419,18.440001,66.760002,106.29,84.44,-66.760002
50420,18.440001,66.75,106.79,84.93,-66.75
50421,18.440001,66.739998,105.82,84.15,-66.739998
50422,18.440001,66.730003,107.48,85.51,-66.730003
50423,18.440001,66.720001,107.82,85.84,-66.720001
50424,18.440001,66.709999,108.22,86.13,-66.709999
50425,18.440001,66.699997,108.28,85.96,-66.699997
50426,18.440001,66.690002,108.02,85.75,-66.690002
50427,18.440001,66.68,108.87,86.33,-66.68
50428,18.440001,66.669998,108.85,86.28,-66.669998
50429,18.440001,66.660004,109.52,86.81,-66.660004
50430,18.440001,66.650002,108.48,84.94,-66.650002
50431,18.440001,66.639999,110.14,87.19,-66.639999
50432,18.440001,66.629997,110.51,87.52,-66.629997
50433,18.440001,66.620003,110.91,87.87,-66.620003
50434,18.440001,66.610001,111.32,88.25,-66.610001
50435,18.440001,66.599998,111.77,88.66,-66.599998
50436,18.440001,66.589996,112.16,88.99,-66.589996
50437,18.440001,66.580002,112.44,89.16,-66.580002
50438,18.440001,66.57,113.3,89.85,-66.57
50439,18.440001,66.559998,113.97,90.39,-66.559998
50440,18.440001,66.550003,114.66,91.02,-66.550003
50441,18.440001,66.540001,115.28,91.52,-66.540001
50442,18.440001,66.529999,115.84,92.05,-66.529999
50443,18.440001,66.519997,116.45,92.65,-66.519997
50444,18.440001,66.510002,116.92,93.04,-66.510002
50445,18.440001,66.5,117.33,93.44,-66.5
50446,18.440001,66.489998,117.84,93.93,-66.489998
50447,18.440001,66.480003,118.62,94.66,-66.480003
50448,18.440001,66.470001,119.23,95.08,-66.470001
50449,18.440001,66.459999,119.46,94.94,-66.459999
50450,18.440001,66.449997,119.72,94.9,-66.449997
50451,18.440001,66.440002,120.31,95.35,-66.440002
50452,18.440001,66.43,120.7,95.6,-66.43
50453,18.440001,66.419998,121.25,96.09,-66.419998
50454,18.440001,66.410004,121.83,96.62,-66.410004
50455,18.440001,66.400002,122.06,96.72,-66.400002
50456,18.440001,66.389999,122.48,97.15,-66.389999
50457,18.440001,66.379997,123.14,97.7,-66.379997
50458,18.440001,66.370003,123.82,98.3,-66.370003
50459,18.440001,66.360001,124.45,98.79,-66.360001
50460,18.440001,66.349998,125,99.28,-66.349998
50461,18.440001,66.339996,125.62,99.84,-66.339996
50462,18.440001,66.330002,126.19,100.3,-66.330002
50463,18.440001,66.32,124.91,99.11,-66.32
50464,18.440001,66.309998,127.3,101.32,-66.309998
50465,18.440001,66.300003,127.38,101.03,-66.300003
50466,18.440001,66.290001,128.06,101.7,-66.290001
50467,18.440001,66.279999,128.64,102.29,-66.279999
50468,18.440001,66.269997,129.23,102.9,-66.269997
50469,18.440001,66.260002,129.62,103.2,-66.260002
50470,18.440001,66.25,129.98,103.57,-66.25
50471,18.440001,66.239998,130.5,103.94,-66.239998
50472,18.440001,66.230003,131.01,104.39,-66.230003
50473,18.440001,66.220001,131.48,104.66,-66.220001
50474,18.440001,66.209999,132.19,105.47,-66.209999
50475,18.440001,66.199997,133.15,106.66,-66.199997
50476,18.440001,66.190002,134.04,107.74,-66.190002
50477,18.440001,66.18,134.67,108.36,-66.18
50478,18.440001,66.169998,134.32,107.35,-66.169998
50479,18.440001,66.160004,135.09,108.3,-66.160004
50480,18.440001,66.150002,136.25,109.91,-66.150002
50481,18.440001,66.139999,138.04,112.54,-66.139999
50482,18.440001,66.129997,143.05,119.07,-66.129997
50483,18.440001,66.120003,143.35,119.33,-66.120003
50487,18.440001,66.080002,136.35,108.65,-66.080002
50488,18.440001,66.07,136.57,108.99,-66.07
50489,18.440001,66.059998,136.91,109.61,-66.059998
50490,18.440001,66.050003,137.3,110.35,-66.050003
50491,18.440001,66.040001,136.53,109.2,-66.040001
50492,18.440001,66.029999,136.48,109.3,-66.029999
50493,18.440001,66.019997,135.88,108.6,-66.019997
50494,18.440001,66.010002,136.61,110.19,-66.010002
50495,18.440001,66,138.01,112.81,-66
50498,18.440001,65.970001,139.26,115.5,-65.970001
50499,18.440001,65.959999,130.67,102.91,-65.959999
50500,18.440001,65.949997,129.72,102.05,-65.949997
50501,18.440001,65.940002,129.07,101.61,-65.940002
50502,18.440001,65.93,128.39,101.16,-65.93
50503,18.440001,65.919998,127.68,100.81,-65.919998
50504,18.440001,65.910004,126.61,100.93,-65.910004
50505,18.440001,65.900002,126.68,101.59,-65.900002
50506,18.440001,65.889999,128.26,103.98,-65.889999
50507,18.440001,65.879997,129.55,106.58,-65.879997
50612,18.440001,64.830002,85.8,69.15,-64.830002
50618,18.440001,64.769997,89.21,73.17,-64.769997
50621,18.440001,64.739998,83.05,66.99,-64.739998
50629,18.440001,64.660004,78.82,62.03,-64.660004
50630,18.440001,64.650002,78.64,61.96,-64.650002
